age,fnlwgt,education.num,capital.gain,capital.loss,hours.per.week,ada.num,label
26,134888,13,0,0,35,-1.862344263,no
32,227931,13,0,0,40,-1.130355436,no
38,37683,15,99999,0,57,-0.168217872,yes
28,228043,13,0,0,48,-1.220663939,no
36,297449,13,14084,0,40,-0.409230482,yes
23,175183,10,0,0,40,-1.642688281,no
18,103497,10,0,0,30,-2.709285422,no
44,210525,13,0,0,40,0.377210318,yes
35,211494,13,8614,0,40,-0.882091046,yes
17,213055,7,0,0,20,-2.638634219,no
57,343447,9,0,0,40,-1.520345364,no
39,187693,9,0,0,72,-0.479746444,yes
51,171924,10,0,0,50,-0.22543103,no
35,275364,13,7430,0,40,-0.650250643,yes
61,149653,9,0,0,50,-0.389437941,no
38,289448,14,0,0,40,-1.491959758,yes
35,341643,13,0,0,50,-1.050519662,no
56,229335,9,0,0,40,-1.526069376,no
30,140612,9,0,2051,40,-0.389437941,no
27,209891,10,0,0,50,-1.450315619,no
51,174754,9,0,0,38,-2.054821668,no
31,301168,10,0,0,40,-1.114979144,no
39,245361,10,0,0,10,-2.464985611,no
30,171889,15,0,0,24,-1.217794697,no
45,112305,10,0,0,40,-1.664956865,no
23,482096,12,0,0,20,-1.733224129,no
35,422933,13,0,0,37,-0.780164801,no
46,33373,13,0,0,40,-0.989082034,no
39,134367,9,0,0,43,-1.897003695,no
52,246936,7,0,0,40,-0.781807504,no
23,235722,10,0,0,20,-1.292497645,no
33,80933,9,0,0,60,-0.479746444,no
31,310773,10,0,0,40,-2.186253402,no
40,195394,12,7688,0,40,0.027900935,yes
38,136081,15,0,0,60,1.021759884,yes
29,309620,14,0,0,20,0.172703598,no
24,362059,8,0,0,32,-2.430789788,no
17,110723,7,0,0,25,-3.021362085,no
30,622192,10,0,0,6,-0.060066384,no
56,235197,9,0,0,38,-1.897003695,no
31,316672,9,0,0,40,-2.770053262,no
24,203182,13,2174,0,40,-0.844298581,no
31,181372,9,0,0,35,-1.761454306,no
37,154641,9,0,0,86,-1.637121563,no
58,212864,9,0,0,40,-1.175878741,no
55,84564,15,0,0,39,-0.10914754,no
28,141957,13,0,0,50,0.377210318,no
43,166740,10,0,0,48,-0.921563327,no
70,178120,9,0,0,8,-1.806357447,no
32,49398,13,10520,0,40,-0.450680355,yes
42,210525,14,0,0,40,-0.455550395,no
52,256861,13,0,0,50,0.377210318,no
38,154568,14,0,0,40,0.585245831,no
24,174391,9,0,0,40,-0.404690301,no
56,175964,10,0,0,40,-1.362062466,no
78,292019,4,0,0,20,-1.29967364,no
42,167948,16,0,0,40,0.49544262,yes
44,236321,9,0,0,25,-1.902143556,no
49,50748,10,0,0,55,-1.269382213,no
21,249727,9,0,0,22,-2.278801886,no
46,220269,10,0,0,40,-0.135122527,yes
44,651702,9,0,0,72,-0.389437941,no
47,197836,9,0,0,45,-0.389437941,no
34,287737,10,0,1485,40,-0.060066384,yes
75,185603,6,0,0,32,-1.811980088,no
32,34104,9,3103,0,55,-0.389437941,yes
58,256466,14,7688,0,40,0.537047781,yes
30,159589,13,7688,0,50,0.377210318,yes
22,221745,10,0,0,40,-2.00374279,no
61,54780,13,0,0,40,0.377210318,yes
44,344060,13,27828,0,40,-0.780164801,yes
24,155818,10,0,0,40,-2.374677108,no
23,224640,10,0,0,40,-1.642688281,no
27,194652,9,0,0,40,-2.43661986,no
17,221797,8,594,0,20,-2.780980424,no
18,200525,7,0,0,25,-3.355970399,no
77,120408,10,0,0,20,-0.129398514,no
46,171850,9,0,0,42,-0.889821886,no
45,247043,7,0,0,42,-0.781807504,no
36,176335,10,0,0,40,-1.292497645,no
47,104489,6,0,0,45,-1.157841731,no
49,211005,10,0,0,60,-0.2929405,no
43,27242,10,0,0,50,-0.22543103,no
42,222011,10,0,0,43,-1.507138892,no
51,358740,7,0,0,35,-2.153823868,no
37,201531,9,0,0,40,-0.389437941,no
33,213813,10,0,0,40,-1.507138892,no
24,116968,13,0,0,40,-0.780164801,no
43,119721,13,0,0,40,0.377210318,no
34,62165,10,0,0,30,-1.72067048,no
32,29312,6,0,0,80,-0.823233417,yes
22,92609,9,0,0,50,-1.782197988,no
23,250918,10,0,0,30,-1.450315619,no
53,55139,9,0,0,10,-1.546813059,no
46,328669,11,0,0,42,-0.084866999,no
18,332125,9,2176,0,25,-1.817167921,no
45,216626,9,0,0,40,-1.99089797,no
73,378922,9,0,0,20,-1.834826699,no
39,305597,11,0,0,40,-0.084866999,no
35,26987,13,0,1876,45,-1.124631423,no
27,87239,10,0,0,45,-0.135122527,no
22,198956,9,0,0,35,-1.796850636,no
60,23336,14,0,0,50,-0.084616077,no
60,44915,14,0,0,10,-0.760500145,no
53,246820,16,0,0,50,0.876957461,yes
23,218678,7,0,0,40,-0.776083491,no
21,311478,9,0,0,45,-2.43661986,no
35,215323,11,0,0,35,-1.456883364,no
73,161027,3,0,0,20,-0.842565739,no
65,64667,10,0,0,15,-1.28640661,no
37,152307,10,0,0,40,-0.135122527,yes
18,115815,10,0,0,20,-1.786729794,no
53,237523,10,0,0,40,-0.129398514,yes
18,104704,7,0,0,25,-3.163597737,no
37,98725,13,0,0,42,-1.856620251,no
38,66686,11,0,0,40,-0.084866999,yes
30,79190,13,0,0,40,-1.124631423,no
36,179666,8,0,0,40,-0.55607849,no
54,511668,16,0,1977,43,1.070960491,yes
42,374790,5,0,0,40,-1.634113282,no
54,204325,10,0,0,52,-0.129398514,no
21,138816,9,0,0,20,-2.43661986,no
21,117210,9,0,0,40,-2.278801886,no
42,149102,12,0,0,45,-1.129474184,no
28,53147,13,0,0,40,-0.651925919,no
39,423605,8,0,1848,40,-1.248568248,yes
23,191165,10,0,0,15,-1.486500675,no
52,189728,9,0,0,35,-1.761522279,no
36,226918,13,0,0,48,-0.937982774,no
34,81223,9,0,0,48,-1.526069376,no
46,151325,6,0,0,40,-0.823233417,no
21,256504,9,0,0,40,-1.897003695,no
36,186376,10,0,0,50,-0.149775174,yes
55,147989,10,5013,0,52,-0.135122527,no
24,329408,7,0,0,40,-1.939182622,no
57,22975,14,0,0,40,0.549730762,yes
36,276276,10,0,0,40,-0.921563327,no
52,385183,13,0,0,40,0.663267173,yes
40,137225,14,0,0,40,0.701824724,yes
17,73145,5,0,0,16,-3.087227063,no
36,311255,9,0,0,40,-0.989903339,no
47,54260,10,0,0,45,0.28274596,no
32,318647,13,0,0,48,0.377210318,yes
53,311269,9,0,0,40,-1.526069376,no
38,193815,12,0,0,55,0.205419436,no
55,202220,9,2407,0,35,-0.472199772,no
51,290290,13,0,0,45,0.286901815,yes
18,134935,8,0,0,40,-2.425065776,no
23,117789,13,0,0,40,-1.862344263,no
32,264554,10,0,0,40,-0.135122527,yes
40,139193,9,0,1980,48,-1.175878741,no
56,157786,13,0,1902,55,0.377210318,yes
62,160155,4,6418,0,40,-1.29967364,yes
57,175942,10,0,0,50,-0.135122527,yes
19,43937,10,0,0,12,-2.374677108,no
41,174395,14,0,0,40,0.701824724,yes
46,353012,16,0,1902,50,0.980651987,yes
23,180052,9,0,0,40,-2.278801886,no
60,31577,9,0,0,60,-0.389437941,yes
34,595000,14,0,0,40,0.425059863,yes
35,267776,9,0,0,30,-2.25766706,no
26,190873,6,0,0,40,-2.200885013,no
23,72887,9,0,0,1,-2.204956127,no
37,176293,10,0,0,30,-1.292086762,no
30,19678,13,0,0,60,0.271563265,yes
46,272780,10,0,0,24,-0.129398514,no
28,163862,13,5178,0,40,0.663267173,yes
26,67240,9,0,0,35,-1.637121563,no
33,184178,12,0,0,35,-0.054860896,no
39,91367,14,0,1848,45,0.701824724,yes
22,166371,10,0,0,40,-2.024486472,no
23,238179,9,0,2339,45,-1.546813059,no
31,121321,9,0,0,40,-0.389437941,no
25,44363,9,0,0,35,-1.546813059,no
22,172496,10,0,0,40,-1.678717651,no
50,339954,11,0,0,40,-0.084866999,yes
34,321787,10,0,0,40,-2.024486472,no
55,217802,10,0,0,25,-0.2929405,no
72,157913,13,0,0,17,0.377210318,no
47,121253,16,0,0,29,-0.301055874,no
34,98656,10,0,0,40,-1.642688281,no
54,231482,9,0,0,40,-0.154601321,no
29,253262,10,0,0,40,-1.642688281,no
36,89718,9,0,0,40,-0.389437941,no
58,204678,13,0,0,40,0.452266461,yes
23,199336,11,0,0,50,-1.477627047,no
54,304570,13,7688,0,40,0.678499912,yes
63,172740,10,0,0,40,-0.135122527,no
52,84451,11,0,0,32,-0.8713078,no
21,161902,7,0,0,40,-0.781807504,no
27,98769,11,0,0,40,-1.477627047,yes
35,179171,9,0,0,38,-2.386150332,no
47,204698,14,0,0,40,0.707548736,no
31,356689,13,0,0,40,0.382934331,no
24,34506,9,0,0,40,-2.132388624,no
21,180690,9,0,0,40,-2.278801886,no
38,200220,9,0,0,40,-0.389437941,no
24,143766,10,0,0,55,-2.024486472,no
30,110083,11,0,0,40,-1.592432753,no
38,194304,10,0,0,55,-1.079381301,no
43,110355,9,0,0,45,-0.479746444,no
35,415167,13,0,0,60,0.377210318,yes
38,196554,15,0,0,35,0.193869211,yes
38,276552,10,0,0,50,-0.135122527,no
29,94892,10,0,0,40,-0.135122527,no
23,43150,13,0,0,40,-0.780164801,no
33,53042,8,0,0,40,-2.588607762,no
18,99591,7,0,0,16,-3.021362085,no
47,156728,9,0,0,55,0.028430546,no
36,166416,9,0,0,40,-0.389437941,no
48,59380,10,0,0,45,-1.87807321,no
43,129573,9,0,0,44,-2.054821668,no
50,183611,10,0,0,40,-1.00644079,no
50,174655,10,0,0,45,-0.135122527,yes
69,69306,10,0,0,15,-0.150374887,no
31,168521,13,0,0,40,-1.130355436,no
38,273457,10,0,0,40,-0.129398514,yes
51,68898,10,0,0,40,0.150934328,yes
41,169628,9,0,0,40,-0.574126017,no
25,262245,11,3418,0,40,-2.659029894,no
43,156771,6,0,0,40,-0.823233417,no
31,340939,13,0,0,40,-0.870473304,no
50,144361,9,0,0,40,-0.389437941,no
45,358886,9,0,0,40,-0.389437941,yes
44,433705,9,0,0,52,-0.383713928,yes
40,182140,9,0,0,40,-1.610531516,no
35,189794,9,0,0,40,-0.508384828,no
26,186950,11,0,0,40,-0.009810857,yes
66,116468,14,2936,0,20,0.701824724,no
33,159548,10,0,0,38,-1.664956865,no
34,227689,11,0,0,64,-1.221498435,no
36,106471,13,0,0,40,0.377210318,yes
18,169652,7,0,0,12,-3.021362085,no
55,181242,9,0,0,20,-1.175878741,no
37,188391,12,0,0,46,-1.129474184,no
20,285295,10,0,0,40,-1.759267174,no
36,326886,9,0,0,40,-0.389437941,yes
20,175800,10,0,0,25,-1.642688281,no
24,160398,8,0,0,30,-2.430789788,no
23,246965,10,0,0,40,-2.182304446,no
19,278480,10,0,0,40,-1.292497645,no
41,178983,9,0,0,40,-0.314381798,no
47,160131,10,0,0,40,-1.011871831,no
35,108946,9,0,0,40,-1.761454306,no
23,182117,12,0,0,60,-1.861463011,no
35,171062,13,0,0,40,-1.03483441,no
18,187221,9,0,0,12,-2.655145183,no
30,142921,12,0,0,40,-1.479664819,no
45,207107,12,0,2080,40,-0.662471207,no
45,54744,10,0,1848,40,-0.135122527,yes
22,200318,12,0,0,15,-1.479664819,no
32,177792,13,0,0,48,-0.759421118,yes
19,159313,9,0,0,40,-1.546813059,no
25,211231,9,0,0,48,-1.648539473,yes
18,229296,9,0,0,35,-2.278801886,no
54,93449,14,0,0,40,0.451428686,yes
57,274900,4,0,0,45,-2.302425225,no
70,336007,3,0,0,20,-1.182898065,no
36,187089,13,0,0,40,-0.844298581,no
38,93287,7,0,0,40,-0.781807504,no
80,172826,9,0,0,8,-0.724046255,no
36,592930,9,0,0,50,-0.547255914,yes
51,119570,13,0,0,50,0.795078805,no
59,126677,10,0,0,50,-0.135122527,yes
37,217838,3,0,0,40,-2.899420627,no
61,127198,9,0,0,40,-0.485381675,no
32,387270,9,0,0,40,-0.314381798,yes
33,290763,13,0,0,40,-0.80087099,no
63,117681,11,0,0,40,-0.175175503,no
29,142760,9,0,0,40,-1.704631033,no
47,246891,13,15024,0,45,0.377210318,yes
58,311409,14,7688,0,30,0.549730762,yes
24,183594,11,0,0,20,-1.974230945,no
42,218948,16,0,0,36,-0.633408754,no
26,34965,10,0,0,12,-0.329125557,no
58,153551,9,0,0,23,-1.761454306,no
32,116539,10,0,0,40,-0.135122527,yes
38,161141,10,0,0,55,-0.135122527,no
38,187046,7,0,0,45,-0.781807504,no
33,48214,14,0,0,8,0.686572363,no
72,97304,9,2346,0,40,-1.533522715,no
58,111209,9,0,0,45,-0.389437941,no
30,281030,11,4064,0,40,-0.084866999,no
35,194960,9,0,0,40,-1.878542402,no
19,183589,10,0,0,25,-2.024486472,no
34,158420,13,0,0,70,0.377210318,no
34,242704,9,0,0,40,-2.43661986,no
47,185859,9,3103,0,60,-0.479746444,yes
27,38599,8,0,0,40,-1.698800961,no
19,47176,10,0,0,15,-1.732996784,no
27,123116,10,0,2057,49,-0.135122527,no
55,208311,14,0,1977,20,0.701824724,yes
58,236596,10,0,0,40,-0.135122527,yes
36,204590,13,0,213,40,-1.15262402,no
49,66385,9,5013,0,40,-0.389437941,no
57,286836,6,0,0,8,-0.913541921,no
45,48271,10,0,0,40,-0.060066384,yes
36,192251,10,0,1902,15,0.357802103,yes
40,34178,10,0,0,40,-1.156948256,yes
71,144872,10,6514,0,40,-0.469730841,yes
20,158206,12,0,0,30,-1.323477214,no
34,93394,9,0,0,65,-0.389437941,no
55,449576,3,0,0,48,-1.820562703,no
34,316470,10,0,0,40,-1.292497645,no
45,122206,9,0,0,40,-0.389437941,no
29,115549,9,2635,0,40,-0.389437941,no
25,124590,9,0,0,40,-1.817167921,no
56,128696,7,0,0,40,-0.864569334,no
54,167380,9,0,0,40,-0.389437941,yes
18,260977,8,0,0,20,-2.780980424,no
58,225603,5,0,0,40,-1.791931256,no
45,324655,13,0,0,40,-0.780164801,no
34,312055,13,0,0,40,-0.780164801,yes
43,174325,4,0,0,40,-1.122883299,no
25,108779,14,0,0,40,-1.208245412,no
20,141453,10,0,0,10,-2.709285422,no
23,203715,9,0,0,40,-2.278801886,no
26,146343,10,0,0,40,-0.217884358,no
55,349910,12,0,0,60,-0.062407568,no
40,187702,13,0,0,40,-0.780164801,no
21,305446,10,0,0,40,-1.292497645,no
37,361888,13,10520,0,40,-0.780164801,yes
42,259727,13,25236,0,20,-1.15262402,yes
43,313022,9,4386,0,40,-0.547255914,yes
38,193026,9,0,1408,40,-1.884124234,no
67,174603,9,0,0,35,-1.897003695,no
60,178792,9,0,0,40,-1.378184612,no
23,184813,10,0,0,20,-0.135122527,no
40,119101,10,0,1887,68,-0.135122527,yes
19,130431,3,0,0,36,-2.643329508,no
43,60001,13,0,0,44,-0.644615411,yes
37,113120,11,0,0,40,-1.221498435,no
32,161288,5,0,0,45,-1.182280796,no
24,287357,7,0,0,40,-0.781807504,no
66,167711,9,0,0,40,-1.378184612,yes
44,96129,13,0,0,40,0.377210318,yes
47,85109,16,0,0,50,1.488828978,no
81,106390,3,0,0,6,-1.851689069,no
46,315671,4,0,0,30,-0.890009183,no
36,165799,14,0,0,50,0.701824724,yes
24,173736,11,0,0,55,-1.242242118,no
30,398019,2,0,0,30,-3.119276871,no
20,25139,10,0,0,40,-2.709285422,no
23,201682,13,0,0,35,-1.444475776,no
37,419053,9,0,0,40,-0.889821886,no
47,199058,10,0,0,40,-0.135122527,yes
39,103986,9,0,1590,40,-1.881421373,no
34,302570,9,0,0,36,-0.547255914,no
34,117963,9,0,0,45,-2.278801886,no
41,59938,9,0,0,43,-1.761454306,no
37,95551,10,0,0,45,-1.271753962,no
62,72886,13,0,0,40,0.377210318,no
20,114874,10,0,0,30,-2.024486472,no
64,125684,9,0,0,40,-0.389437941,no
54,220055,13,0,0,40,-0.846921282,no
34,249948,10,0,0,34,-1.271753962,no
33,97723,9,0,1887,50,-0.389437941,yes
46,188729,12,0,0,50,-1.637482793,no
20,41035,10,0,0,20,-2.359094786,no
24,94395,10,0,0,40,-1.292497645,no
47,204377,10,0,0,20,-2.368953095,no
21,688355,9,0,0,40,-2.290206597,no
47,33710,13,3103,0,60,0.377210318,yes
36,327435,10,0,0,40,-2.374677108,no
26,53598,10,0,0,40,-1.642688281,no
59,368005,7,0,0,40,-0.781807504,no
61,192060,13,0,0,30,-0.546882588,no
22,212803,9,0,0,40,-1.897003695,no
48,102597,10,0,0,44,-1.548588764,no
67,147377,9,0,0,45,0.028430546,no
49,84298,10,7688,0,40,-0.135122527,yes
74,236012,4,0,0,20,-2.147815027,no
32,188362,10,0,0,40,-1.292497645,no
58,77498,9,0,0,60,-0.389437941,no
23,297152,10,0,0,25,-2.532495081,no
19,123807,9,0,0,40,-2.167358556,no
32,198183,13,0,0,45,-1.130355436,no
34,90415,11,0,0,40,-1.400060092,no
28,264735,14,0,0,50,-0.511943402,no
41,213019,11,0,0,38,-0.009810857,yes
44,274363,9,0,0,50,-1.266187245,no
44,165815,9,0,0,60,-0.389437941,yes
73,214498,4,0,0,12,-1.055373829,no
19,107405,10,0,0,40,-1.642688281,no
21,149704,9,1055,0,40,-2.231612009,no
41,277783,10,0,2001,50,-1.011871831,no
24,211129,13,0,0,35,-1.862344263,no
46,168441,10,0,0,45,-0.135122527,yes
31,113543,10,0,0,40,-0.135122527,yes
45,123844,9,0,0,60,-2.258058204,no
23,211601,10,0,0,40,-0.217884358,no
39,179481,13,0,0,40,0.377210318,no
28,210295,7,0,0,50,-0.363939017,yes
21,231931,10,0,0,45,-2.024486472,no
52,123011,10,0,0,45,-0.135122527,yes
62,71751,10,0,1977,98,-0.135122527,yes
25,350977,9,0,0,40,-2.628992522,no
34,253121,13,0,0,40,0.183207288,no
33,117963,13,0,0,38,-1.226096773,no
19,229516,4,0,0,40,-2.392795306,no
39,160123,9,0,0,40,-1.378184612,no
76,316185,4,0,0,12,-1.953811997,no
59,175942,9,0,0,45,-0.389437941,yes
66,66008,9,0,0,50,-1.140427933,no
62,203525,4,2829,0,40,-0.959341313,no
63,133144,9,0,0,45,-0.389437941,no
30,103642,7,0,0,40,-0.781807504,no
56,216636,8,0,1651,40,-0.123557356,no
46,261059,14,0,1977,50,0.701824724,yes
46,86709,10,0,0,45,-1.307150293,no
44,29841,9,0,0,50,-2.096062619,no
28,213152,13,0,0,40,0.275284073,yes
20,194630,10,0,0,40,-1.286773633,no
62,270092,14,0,0,40,0.701824724,yes
49,83610,13,7688,0,66,0.377210318,yes
53,231166,9,0,0,40,-1.211604601,no
35,182898,9,8614,0,40,-1.546813059,yes
37,210945,9,0,0,24,-0.389437941,no
35,107233,9,0,0,55,-1.93429195,no
37,66304,5,0,0,16,-0.847672482,no
27,229223,10,0,0,40,-2.368953095,yes
35,220098,9,0,0,40,-0.314381798,yes
34,41493,13,0,0,40,-1.826018259,no
25,178421,13,0,0,20,-1.130355436,no
50,268553,9,7298,0,40,-0.389437941,yes
31,117963,9,0,0,60,-1.546813059,no
32,38158,11,7298,0,70,-0.175175503,yes
17,121425,7,0,0,16,-3.021362085,no
45,127303,10,0,0,45,-2.024486472,no
32,130242,13,0,0,45,0.382934331,no
49,203067,10,0,0,40,-0.135122527,yes
43,260696,13,0,0,40,-0.759421118,no
27,315640,14,0,0,20,-0.906384193,no
38,85492,9,0,0,50,-1.987312198,no
55,133201,14,0,0,50,0.707548736,no
28,314649,10,0,0,60,-0.2929405,no
36,126896,10,0,0,35,-1.507138892,no
22,310380,9,0,0,40,-2.290206597,no
34,127195,10,0,0,40,-0.135122527,no
27,159623,10,0,0,40,-0.135122527,no
37,95336,6,0,0,65,-1.980608536,no
25,262664,13,0,0,40,0.183207288,yes
36,112847,13,0,0,40,0.648614526,no
58,105239,9,0,0,40,-1.298348838,no
56,19896,10,0,0,60,-0.150374887,yes
55,204387,13,0,0,40,0.286901815,yes
45,264526,12,0,0,40,-1.490528692,no
24,161783,13,0,0,40,-1.23391205,no
45,192360,14,0,1902,50,0.701824724,yes
51,70767,9,0,0,40,-1.648539473,no
29,214385,14,0,0,35,-0.957834992,no
62,121319,13,3103,0,40,0.377210318,yes
39,106347,9,0,0,40,-0.389437941,no
57,30030,9,0,0,40,-0.261199059,yes
22,214542,10,0,0,40,-2.024486472,no
44,262656,9,0,0,32,-1.940015962,no
18,395026,7,0,0,12,-2.671171449,no
18,156874,8,0,0,27,-2.430789788,no
55,282753,3,0,0,25,-2.027933454,no
43,114859,10,0,0,17,-0.129398514,no
36,44364,9,0,0,36,-2.50075364,no
18,352640,9,0,0,40,-2.628992522,no
20,162688,11,0,0,40,-1.974230945,no
33,554986,10,0,0,40,-1.548588764,no
30,685955,13,0,0,50,-1.173367703,no
42,340234,9,15024,0,40,-0.404090588,yes
55,276229,10,0,0,40,-1.271753962,no
37,172927,10,0,1741,70,-0.921563327,no
35,259727,10,0,0,55,-0.135122527,no
21,43587,10,0,0,30,-2.374677108,no
64,487751,13,0,0,50,0.795078805,no
19,39460,9,0,0,60,-2.6134102,no
27,84433,10,0,0,50,-1.642688281,no
34,424988,5,0,0,40,-1.48533712,no
32,143604,9,0,0,16,-1.68388735,no
22,225156,9,0,0,40,-1.897003695,no
38,100295,4,0,0,50,-0.843825392,yes
73,284680,9,0,0,20,-1.526069376,no
59,293971,10,0,0,40,0.150934328,yes
28,115945,10,0,0,40,-1.618191078,no
46,96552,10,0,0,17,-2.00374279,no
42,29320,15,0,0,60,-0.090374349,yes
33,232475,9,0,0,40,-0.389437941,yes
29,367329,9,0,0,40,-0.389437941,no
42,247019,9,0,0,40,-0.547255914,yes
36,163237,12,0,0,40,0.027900935,yes
33,178463,9,0,0,40,-0.389437941,no
22,87867,8,0,0,30,-2.033409275,no
32,352542,9,0,0,40,-1.761454306,no
37,203070,10,0,0,43,0.150934328,no
33,234067,9,0,0,40,-0.389437941,yes
61,227232,13,0,0,30,-0.383002503,no
24,354351,9,0,0,60,-0.383713928,yes
22,188569,10,0,0,20,-1.642688281,no
40,132222,10,4386,0,50,-0.135122527,yes
31,473133,14,5178,0,40,0.701824724,yes
26,34307,11,0,0,65,-2.064539449,no
53,84278,13,0,0,48,0.663267173,yes
52,187830,9,4934,0,36,-1.405539658,yes
57,180211,15,0,0,50,1.104510275,yes
19,84747,9,0,0,24,-2.628992522,no
28,114053,13,0,0,55,-0.780164801,no
22,153516,10,0,0,35,-1.606617985,no
54,227392,14,0,0,40,0.701824724,no
40,27821,11,2829,0,40,-0.084866999,no
64,213391,5,0,0,40,-0.930434313,no
20,41721,10,0,0,60,-2.024486472,no
42,149102,11,0,0,40,-1.556362458,no
35,340428,13,0,0,40,-1.365740365,yes
33,154981,13,0,1902,50,0.377210318,yes
31,83446,9,0,0,40,-1.613569541,no
28,421967,13,0,0,60,0.452266461,yes
20,249543,10,0,0,16,-2.374677108,no
19,323810,6,0,0,40,-1.980608536,no
43,49249,12,0,0,50,0.445769422,yes
40,74949,10,0,0,40,-1.286773633,no
22,147397,10,0,0,44,-1.292497645,no
29,394356,9,0,0,40,-0.479746444,no
22,91733,10,0,0,35,-2.374677108,no
36,134367,13,0,0,32,0.452266461,yes
45,215862,16,7688,0,45,1.076684503,yes
54,163671,9,0,1887,65,-0.389437941,yes
30,122042,14,0,0,45,0.701824724,yes
52,190762,2,0,0,40,-1.670840702,no
75,146576,13,0,0,48,-0.58703915,yes
47,181652,9,0,0,40,-0.314381798,no
24,49218,9,0,0,40,-1.175878741,no
57,170108,13,0,1902,40,0.183207288,yes
53,266598,9,0,0,40,-0.103381086,yes
20,32732,10,0,0,45,-1.292497645,no
18,177722,9,0,0,20,-2.628992522,no
47,246739,13,99999,0,55,0.377210318,yes
27,95708,7,0,0,40,-1.917509265,no
64,207188,13,0,0,40,-0.759421118,no
27,119170,7,0,0,45,-2.524758187,no
42,167357,10,0,213,40,-1.507138892,no
46,273796,9,0,0,65,-0.389437941,yes
19,42750,9,0,0,40,-2.472804916,no
30,207301,9,0,1980,40,-1.897003695,no
41,282948,10,3137,0,40,-0.2929405,no
25,394820,10,0,0,20,-1.883197078,no
22,219086,10,0,0,55,-0.135122527,no
21,197583,10,0,0,40,-2.709285422,no
59,115439,13,0,1977,40,0.183207288,yes
48,222478,9,0,0,20,-0.724046255,no
18,219841,7,0,0,12,-2.671171449,no
37,243177,10,0,0,40,-1.514449399,no
29,266583,9,2829,0,38,-0.547255914,no
17,117549,6,0,0,12,-2.758972006,no
65,183170,9,0,0,25,-1.175878741,no
32,106541,3,0,0,40,-1.757200648,no
19,113546,7,0,0,56,-1.939182622,no
42,111971,9,0,0,45,-0.479746444,no
81,120478,11,0,0,1,-1.893417924,no
31,47151,9,0,0,56,-1.897003695,no
25,164488,13,0,0,40,0.275284073,no
49,175622,13,0,0,40,0.286901815,yes
33,23871,12,0,0,32,-1.34411543,no
36,239415,9,0,0,35,-0.479746444,no
45,363418,13,0,0,40,0.663267173,yes
73,281907,7,0,0,3,-1.116415817,no
52,416164,9,0,0,49,-1.041755226,no
28,197484,9,0,0,40,-2.278801886,no
55,146477,10,0,0,45,0.150934328,no
19,407759,9,0,0,40,-2.278801886,no
46,112485,9,0,0,40,-1.851762809,no
33,182771,13,0,0,80,-1.80136521,no
53,120839,8,0,0,40,-2.05985547,no
23,218899,13,0,0,60,-1.862344263,no
35,190759,14,0,0,40,-0.649553425,no
34,94235,13,0,0,40,-1.01554973,no
42,436006,10,0,0,40,-0.48694353,no
44,206553,11,0,0,40,-0.585250945,no
25,123083,13,0,0,40,-1.130355436,no
38,82552,9,594,0,50,-1.546813059,no
17,61838,7,0,0,40,-2.671171449,no
47,207540,4,0,0,40,-0.649123084,no
56,174533,13,0,0,20,-1.700348679,no
59,191965,7,3908,0,28,-0.706751361,no
67,123393,7,0,0,40,-0.781807504,no
37,98941,14,0,0,40,-0.455550395,yes
37,166193,9,0,0,40,-0.389437941,no
33,356015,9,0,0,35,-1.936115519,no
48,238360,13,0,0,40,-0.990859187,no
34,176469,13,0,0,38,-0.780164801,no
46,182414,16,0,0,55,1.070960491,yes
50,89534,9,0,0,40,-0.389437941,no
31,192660,11,0,0,30,-1.985635656,no
26,270276,9,0,0,40,-1.897003695,no
29,112031,9,0,0,50,-1.526069376,no
32,291414,16,0,0,35,0.980651987,yes
42,174295,4,0,0,99,-0.965065326,no
33,217962,10,0,0,40,-1.787626794,no
39,597843,14,0,0,50,-1.608915952,no
45,107231,13,0,0,45,-0.320578063,no
23,231929,9,0,0,40,-2.278801886,no
27,153078,15,0,0,40,-0.882256709,no
45,352094,10,7688,0,40,0.117213059,yes
19,250818,10,0,0,40,-1.292497645,no
52,88073,13,0,0,50,-0.994806047,no
47,114222,12,0,0,25,-0.062407568,no
34,176992,10,0,0,40,-0.135122527,no
41,222813,12,0,0,45,0.027900935,yes
33,184306,9,0,0,30,-1.41126367,no
36,166549,9,0,0,40,-0.389437941,no
40,222756,10,0,0,40,-0.135122527,yes
31,119033,9,0,0,50,-2.278801886,no
18,161245,8,0,0,50,-2.521098292,no
60,177665,9,0,0,35,-0.389437941,no
21,129980,5,0,0,40,-2.737036427,no
53,92968,12,0,0,40,-1.385565302,no
22,240063,9,0,0,40,-2.278801886,no
38,65291,13,0,0,24,0.452266461,no
51,169182,4,0,0,40,-3.044224096,no
18,212207,9,0,0,11,-2.36911039,no
56,121362,13,0,0,32,-0.759421118,no
34,83066,9,0,0,40,-0.547255914,no
25,120450,9,0,0,40,-1.546813059,no
55,308373,10,0,0,40,-0.060066384,yes
28,215873,6,0,0,45,-2.870415337,no
25,228608,10,0,0,40,-1.883722929,no
26,403788,12,0,0,40,-2.019280984,no
35,213076,13,0,0,40,0.183207288,no
23,209483,13,0,0,50,-1.862344263,no
49,105431,9,0,0,40,-1.68388735,no
52,68982,13,0,0,50,0.377210318,yes
47,116279,9,0,0,43,-1.761454306,no
34,241885,9,0,0,45,-0.389437941,no
